Fecha,Hora,ZP,imecas,zona,contaminante,color
2019-05-09,8,CEPM10,88.0,CE,PM10,gray
2019-05-09,9,CEPM10,87.0,CE,PM10,gray
2019-05-09,10,CEPM10,88.0,CE,PM10,gray
2019-05-09,11,CEPM10,91.0,CE,PM10,gray
2019-05-09,12,CEPM10,94.0,CE,PM10,gray
2019-05-09,13,CEPM10,94.0,CE,PM10,gray
2019-05-09,14,CEPM10,93.0,CE,PM10,gray
2019-05-09,15,CEPM10,91.0,CE,PM10,gray
2019-05-09,16,CEPM10,90.0,CE,PM10,gray
2019-05-09,17,CEPM10,88.0,CE,PM10,gray
2019-05-09,18,CEPM10,87.0,CE,PM10,gray
2019-05-09,19,CEPM10,87.0,CE,PM10,gray
2019-05-09,20,CEPM10,86.0,CE,PM10,gray
2019-05-09,21,CEPM10,87.0,CE,PM10,gray
2019-05-09,22,CEPM10,87.0,CE,PM10,gray
2019-05-09,23,CEPM10,88.0,CE,PM10,gray
2019-05-09,24,CEPM10,88.0,CE,PM10,gray
2019-05-10,1,CEPM10,88.0,CE,PM10,gray
2019-05-10,2,CEPM10,87.0,CE,PM10,gray
2019-05-10,3,CEPM10,86.0,CE,PM10,gray
2019-05-10,4,CEPM10,84.0,CE,PM10,gray
2019-05-10,5,CEPM10,84.0,CE,PM10,gray
2019-05-10,6,CEPM10,87.0,CE,PM10,gray
2019-05-10,7,CEPM10,90.0,CE,PM10,gray
2019-05-10,8,CEPM10,88.0,CE,PM10,gray
2019-05-10,9,CEPM10,88.0,CE,PM10,gray
2019-05-10,10,CEPM10,87.0,CE,PM10,gray
2019-05-10,11,CEPM10,87.0,CE,PM10,gray
2019-05-10,12,CEPM10,84.0,CE,PM10,gray
2019-05-10,13,CEPM10,81.0,CE,PM10,gray
2019-05-10,14,CEPM10,83.0,CE,PM10,gray
2019-05-10,15,CEPM10,83.0,CE,PM10,gray
2019-05-10,16,CEPM10,83.0,CE,PM10,gray
2019-05-10,17,CEPM10,65.0,CE,PM10,gray
2019-05-10,18,CEPM10,67.0,CE,PM10,gray
2019-05-10,19,CEPM10,67.0,CE,PM10,gray
2019-05-10,20,CEPM10,67.0,CE,PM10,gray
2019-05-10,21,CEPM10,68.0,CE,PM10,gray
2019-05-10,22,CEPM10,68.0,CE,PM10,gray
2019-05-10,23,CEPM10,70.0,CE,PM10,gray
2019-05-10,24,CEPM10,71.0,CE,PM10,gray
2019-05-11,1,CEPM10,73.0,CE,PM10,gray
2019-05-11,2,CEPM10,74.0,CE,PM10,gray
2019-05-11,3,CEPM10,77.0,CE,PM10,gray
2019-05-11,4,CEPM10,80.0,CE,PM10,gray
2019-05-11,5,CEPM10,81.0,CE,PM10,gray
2019-05-11,6,CEPM10,83.0,CE,PM10,gray
2019-05-11,7,CEPM10,83.0,CE,PM10,gray
2019-05-11,8,CEPM10,83.0,CE,PM10,gray
2019-05-11,9,CEPM10,90.0,CE,PM10,gray
2019-05-11,10,CEPM10,91.0,CE,PM10,gray
2019-05-11,11,CEPM10,94.0,CE,PM10,gray
2019-05-11,12,CEPM10,100.0,CE,PM10,gray
2019-05-11,13,CEPM10,101.0,CE,PM10,gray
2019-05-11,14,CEPM10,102.0,CE,PM10,gray
2019-05-11,15,CEPM10,102.0,CE,PM10,gray
2019-05-11,16,CEPM10,103.0,CE,PM10,gray
2019-05-11,17,CEPM10,103.0,CE,PM10,gray
2019-05-11,18,CEPM10,102.0,CE,PM10,gray
2019-05-11,19,CEPM10,102.0,CE,PM10,gray
2019-05-11,20,CEPM10,102.0,CE,PM10,gray
2019-05-11,21,CEPM10,103.0,CE,PM10,gray
2019-05-11,22,CEPM10,105.0,CE,PM10,gray
2019-05-11,23,CEPM10,106.0,CE,PM10,gray
2019-05-11,24,CEPM10,106.0,CE,PM10,gray
2019-05-12,1,CEPM10,107.0,CE,PM10,gray
2019-05-12,2,CEPM10,108.0,CE,PM10,gray
2019-05-12,3,CEPM10,108.0,CE,PM10,gray
2019-05-12,4,CEPM10,109.0,CE,PM10,gray
2019-05-12,5,CEPM10,110.0,CE,PM10,gray
2019-05-12,6,CEPM10,110.0,CE,PM10,gray
2019-05-12,7,CEPM10,111.0,CE,PM10,gray
2019-05-12,8,CEPM10,111.0,CE,PM10,gray
2019-05-12,9,CEPM10,112.0,CE,PM10,gray
2019-05-12,10,CEPM10,112.0,CE,PM10,gray
2019-05-12,11,CEPM10,112.0,CE,PM10,gray
2019-05-12,12,CEPM10,113.0,CE,PM10,gray
2019-05-12,13,CEPM10,113.0,CE,PM10,gray
2019-05-12,14,CEPM10,113.0,CE,PM10,gray
2019-05-12,15,CEPM10,113.0,CE,PM10,gray
2019-05-12,16,CEPM10,113.0,CE,PM10,gray
2019-05-12,17,CEPM10,114.0,CE,PM10,gray
2019-05-12,18,CEPM10,114.0,CE,PM10,gray
2019-05-12,19,CEPM10,116.0,CE,PM10,gray
2019-05-12,20,CEPM10,114.0,CE,PM10,gray
2019-05-12,21,CEPM10,112.0,CE,PM10,gray
2019-05-12,22,CEPM10,111.0,CE,PM10,gray
2019-05-12,23,CEPM10,111.0,CE,PM10,gray
2019-05-12,24,CEPM10,111.0,CE,PM10,gray
2019-05-13,1,CEPM10,110.0,CE,PM10,gray
2019-05-13,2,CEPM10,110.0,CE,PM10,gray
2019-05-13,3,CEPM10,110.0,CE,PM10,gray
2019-05-13,4,CEPM10,109.0,CE,PM10,gray
2019-05-13,5,CEPM10,109.0,CE,PM10,gray
2019-05-13,6,CEPM10,108.0,CE,PM10,gray
2019-05-13,7,CEPM10,108.0,CE,PM10,gray
2019-05-13,8,CEPM10,111.0,CE,PM10,gray
2019-05-13,9,CEPM10,111.0,CE,PM10,gray
2019-05-13,10,CEPM10,110.0,CE,PM10,gray
2019-05-13,11,CEPM10,111.0,CE,PM10,gray
2019-05-13,12,CEPM10,111.0,CE,PM10,gray
2019-05-13,13,CEPM10,111.0,CE,PM10,gray
2019-05-13,14,CEPM10,111.0,CE,PM10,gray
2019-05-13,15,CEPM10,112.0,CE,PM10,gray
2019-05-13,16,CEPM10,113.0,CE,PM10,gray
2019-05-13,17,CEPM10,114.0,CE,PM10,gray
2019-05-13,18,CEPM10,115.0,CE,PM10,gray
2019-05-13,19,CEPM10,115.0,CE,PM10,gray
2019-05-13,20,CEPM10,115.0,CE,PM10,gray
2019-05-13,21,CEPM10,115.0,CE,PM10,gray
2019-05-13,22,CEPM10,115.0,CE,PM10,gray
2019-05-13,23,CEPM10,114.0,CE,PM10,gray
2019-05-13,24,CEPM10,114.0,CE,PM10,gray
2019-05-14,1,CEPM10,114.0,CE,PM10,gray
2019-05-14,2,CEPM10,113.0,CE,PM10,gray
2019-05-14,3,CEPM10,112.0,CE,PM10,gray
2019-05-14,4,CEPM10,113.0,CE,PM10,gray
2019-05-14,5,CEPM10,113.0,CE,PM10,gray
2019-05-14,6,CEPM10,112.0,CE,PM10,gray
2019-05-14,7,CEPM10,112.0,CE,PM10,gray
2019-05-14,8,CEPM10,112.0,CE,PM10,gray
2019-05-14,9,CEPM10,111.0,CE,PM10,gray
2019-05-14,10,CEPM10,111.0,CE,PM10,gray
2019-05-14,11,CEPM10,111.0,CE,PM10,gray
2019-05-14,12,CEPM10,111.0,CE,PM10,gray
2019-05-14,13,CEPM10,112.0,CE,PM10,gray
2019-05-14,14,CEPM10,112.0,CE,PM10,gray
2019-05-14,15,CEPM10,111.0,CE,PM10,gray
2019-05-14,16,CEPM10,111.0,CE,PM10,gray
2019-05-14,17,CEPM10,110.0,CE,PM10,gray
2019-05-14,18,CEPM10,109.0,CE,PM10,gray
2019-05-14,19,CEPM10,109.0,CE,PM10,gray
2019-05-14,20,CEPM10,109.0,CE,PM10,gray
2019-05-14,21,CEPM10,110.0,CE,PM10,gray
2019-05-14,22,CEPM10,110.0,CE,PM10,gray
2019-05-14,23,CEPM10,109.0,CE,PM10,gray
2019-05-14,24,CEPM10,109.0,CE,PM10,gray
2019-05-15,1,CEPM10,109.0,CE,PM10,gray
2019-05-15,2,CEPM10,109.0,CE,PM10,gray
2019-05-15,3,CEPM10,109.0,CE,PM10,gray
2019-05-15,4,CEPM10,109.0,CE,PM10,gray
2019-05-15,5,CEPM10,109.0,CE,PM10,gray
2019-05-15,6,CEPM10,109.0,CE,PM10,gray
2019-05-15,7,CEPM10,109.0,CE,PM10,gray
2019-05-15,8,CEPM10,108.0,CE,PM10,gray
2019-05-15,9,CEPM10,108.0,CE,PM10,gray
2019-05-15,10,CEPM10,108.0,CE,PM10,gray
2019-05-15,11,CEPM10,108.0,CE,PM10,gray
2019-05-15,12,CEPM10,108.0,CE,PM10,gray
2019-05-15,13,CEPM10,108.0,CE,PM10,gray
2019-05-15,14,CEPM10,108.0,CE,PM10,gray
2019-05-15,15,CEPM10,108.0,CE,PM10,gray
2019-05-15,16,CEPM10,108.0,CE,PM10,gray
2019-05-15,17,CEPM10,108.0,CE,PM10,gray
2019-05-15,18,CEPM10,108.0,CE,PM10,gray
2019-05-15,19,CEPM10,107.0,CE,PM10,gray
2019-05-15,20,CEPM10,107.0,CE,PM10,gray
2019-05-15,21,CEPM10,107.0,CE,PM10,gray
2019-05-15,22,CEPM10,107.0,CE,PM10,gray
2019-05-15,23,CEPM10,108.0,CE,PM10,gray
2019-05-15,24,CEPM10,108.0,CE,PM10,gray
2019-05-16,1,CEPM10,107.0,CE,PM10,red
2019-05-16,2,CEPM10,106.0,CE,PM10,red
2019-05-16,3,CEPM10,107.0,CE,PM10,red
2019-05-16,4,CEPM10,108.0,CE,PM10,red
2019-05-16,5,CEPM10,108.0,CE,PM10,red
2019-05-16,6,CEPM10,109.0,CE,PM10,red
2019-05-16,7,CEPM10,110.0,CE,PM10,red
2019-05-16,8,CEPM10,114.0,CE,PM10,red
2019-05-16,9,CEPM10,115.0,CE,PM10,red
2019-05-16,10,CEPM10,115.0,CE,PM10,red
2019-05-16,11,CEPM10,114.0,CE,PM10,red
2019-05-16,12,CEPM10,114.0,CE,PM10,red
2019-05-16,13,CEPM10,114.0,CE,PM10,red
2019-05-16,14,CEPM10,114.0,CE,PM10,red
2019-05-16,15,CEPM10,115.0,CE,PM10,red
2019-05-16,16,CEPM10,115.0,CE,PM10,red
2019-05-01,1,CEPM2,82.0,CE,PM2,gray
2019-05-01,2,CEPM2,80.0,CE,PM2,gray
2019-05-01,3,CEPM2,80.0,CE,PM2,gray
2019-05-01,4,CEPM2,80.0,CE,PM2,gray
2019-05-01,5,CEPM2,79.0,CE,PM2,gray
2019-05-01,6,CEPM2,78.0,CE,PM2,gray
2019-05-01,7,CEPM2,77.0,CE,PM2,gray
2019-05-01,8,CEPM2,77.0,CE,PM2,gray
2019-05-01,9,CEPM2,78.0,CE,PM2,gray
2019-05-01,10,CEPM2,76.0,CE,PM2,gray
2019-05-01,11,CEPM2,75.0,CE,PM2,gray
2019-05-01,12,CEPM2,74.0,CE,PM2,gray
2019-05-01,13,CEPM2,74.0,CE,PM2,gray
2019-05-01,14,CEPM2,73.0,CE,PM2,gray
2019-05-01,15,CEPM2,72.0,CE,PM2,gray
2019-05-01,16,CEPM2,70.0,CE,PM2,gray
2019-05-01,17,CEPM2,69.0,CE,PM2,gray
2019-05-01,18,CEPM2,68.0,CE,PM2,gray
2019-05-01,19,CEPM2,67.0,CE,PM2,gray
2019-05-01,20,CEPM2,68.0,CE,PM2,gray
2019-05-01,21,CEPM2,69.0,CE,PM2,gray
2019-05-01,22,CEPM2,69.0,CE,PM2,gray
2019-05-01,23,CEPM2,69.0,CE,PM2,gray
2019-05-01,24,CEPM2,69.0,CE,PM2,gray
2019-05-02,1,CEPM2,69.0,CE,PM2,gray
2019-05-02,2,CEPM2,69.0,CE,PM2,gray
2019-05-02,3,CEPM2,69.0,CE,PM2,gray
2019-05-02,4,CEPM2,68.0,CE,PM2,gray
2019-05-02,5,CEPM2,68.0,CE,PM2,gray
2019-05-02,6,CEPM2,68.0,CE,PM2,gray
2019-05-02,7,CEPM2,67.0,CE,PM2,gray
2019-05-02,8,CEPM2,66.0,CE,PM2,gray
2019-05-02,9,CEPM2,65.0,CE,PM2,gray
2019-05-02,10,CEPM2,66.0,CE,PM2,gray
2019-05-02,11,CEPM2,65.0,CE,PM2,gray
2019-05-02,12,CEPM2,64.0,CE,PM2,gray
2019-05-02,13,CEPM2,64.0,CE,PM2,gray
2019-05-02,14,CEPM2,64.0,CE,PM2,gray
2019-05-02,15,CEPM2,66.0,CE,PM2,gray
2019-05-02,16,CEPM2,66.0,CE,PM2,gray
2019-05-02,17,CEPM2,66.0,CE,PM2,gray
2019-05-02,18,CEPM2,65.0,CE,PM2,gray
2019-05-02,19,CEPM2,65.0,CE,PM2,gray
2019-05-02,20,CEPM2,64.0,CE,PM2,gray
2019-05-02,21,CEPM2,62.0,CE,PM2,gray
2019-05-02,22,CEPM2,62.0,CE,PM2,gray
2019-05-02,23,CEPM2,62.0,CE,PM2,gray
2019-05-02,24,CEPM2,62.0,CE,PM2,gray
2019-05-03,1,CEPM2,62.0,CE,PM2,gray
2019-05-03,2,CEPM2,62.0,CE,PM2,gray
2019-05-03,3,CEPM2,62.0,CE,PM2,gray
2019-05-03,4,CEPM2,63.0,CE,PM2,gray
2019-05-03,5,CEPM2,64.0,CE,PM2,gray
2019-05-03,6,CEPM2,64.0,CE,PM2,gray
2019-05-03,7,CEPM2,65.0,CE,PM2,gray
2019-05-03,8,CEPM2,66.0,CE,PM2,gray
2019-05-03,9,CEPM2,66.0,CE,PM2,gray
2019-05-03,10,CEPM2,66.0,CE,PM2,gray
2019-05-03,11,CEPM2,68.0,CE,PM2,gray
2019-05-03,12,CEPM2,70.0,CE,PM2,gray
2019-05-03,13,CEPM2,71.0,CE,PM2,gray
2019-05-03,14,CEPM2,71.0,CE,PM2,gray
2019-05-03,15,CEPM2,71.0,CE,PM2,gray
2019-05-03,16,CEPM2,71.0,CE,PM2,gray
2019-05-03,17,CEPM2,72.0,CE,PM2,gray
2019-05-03,18,CEPM2,73.0,CE,PM2,gray
2019-05-03,19,CEPM2,73.0,CE,PM2,gray
2019-05-03,20,CEPM2,73.0,CE,PM2,gray
2019-05-03,21,CEPM2,73.0,CE,PM2,gray
2019-05-03,22,CEPM2,74.0,CE,PM2,gray
2019-05-03,23,CEPM2,74.0,CE,PM2,gray
2019-05-03,24,CEPM2,75.0,CE,PM2,gray
2019-05-04,1,CEPM2,78.0,CE,PM2,gray
2019-05-04,2,CEPM2,80.0,CE,PM2,gray
2019-05-04,3,CEPM2,82.0,CE,PM2,gray
2019-05-04,4,CEPM2,83.0,CE,PM2,gray
2019-05-04,5,CEPM2,84.0,CE,PM2,gray
2019-05-04,6,CEPM2,85.0,CE,PM2,gray
2019-05-04,7,CEPM2,87.0,CE,PM2,gray
2019-05-04,8,CEPM2,89.0,CE,PM2,gray
2019-05-04,9,CEPM2,91.0,CE,PM2,gray
2019-05-04,10,CEPM2,92.0,CE,PM2,gray
2019-05-04,11,CEPM2,92.0,CE,PM2,gray
2019-05-04,12,CEPM2,91.0,CE,PM2,gray
2019-05-04,13,CEPM2,91.0,CE,PM2,gray
2019-05-04,14,CEPM2,92.0,CE,PM2,gray
2019-05-04,15,CEPM2,91.0,CE,PM2,gray
2019-05-04,16,CEPM2,91.0,CE,PM2,gray
2019-05-04,17,CEPM2,91.0,CE,PM2,gray
2019-05-04,18,CEPM2,92.0,CE,PM2,gray
2019-05-04,19,CEPM2,93.0,CE,PM2,gray
2019-05-04,20,CEPM2,94.0,CE,PM2,gray
2019-05-04,21,CEPM2,95.0,CE,PM2,gray
2019-05-04,22,CEPM2,96.0,CE,PM2,gray
2019-05-04,23,CEPM2,96.0,CE,PM2,gray
2019-05-04,24,CEPM2,95.0,CE,PM2,gray
2019-05-05,1,CEPM2,94.0,CE,PM2,gray
2019-05-05,2,CEPM2,94.0,CE,PM2,gray
2019-05-05,3,CEPM2,94.0,CE,PM2,gray
2019-05-05,4,CEPM2,94.0,CE,PM2,gray
2019-05-05,5,CEPM2,93.0,CE,PM2,gray
2019-05-05,6,CEPM2,93.0,CE,PM2,gray
2019-05-05,7,CEPM2,92.0,CE,PM2,gray
2019-05-05,8,CEPM2,91.0,CE,PM2,gray
2019-05-05,9,CEPM2,90.0,CE,PM2,gray
2019-05-05,10,CEPM2,90.0,CE,PM2,gray
2019-05-05,11,CEPM2,91.0,CE,PM2,gray
2019-05-05,12,CEPM2,90.0,CE,PM2,gray
2019-05-05,13,CEPM2,90.0,CE,PM2,gray
2019-05-05,14,CEPM2,91.0,CE,PM2,gray
2019-05-05,15,CEPM2,91.0,CE,PM2,gray
2019-05-05,16,CEPM2,91.0,CE,PM2,gray
2019-05-05,17,CEPM2,91.0,CE,PM2,gray
2019-05-05,18,CEPM2,91.0,CE,PM2,gray
2019-05-05,19,CEPM2,90.0,CE,PM2,gray
2019-05-05,20,CEPM2,89.0,CE,PM2,gray
2019-05-05,21,CEPM2,89.0,CE,PM2,gray
2019-05-05,22,CEPM2,88.0,CE,PM2,gray
2019-05-05,23,CEPM2,88.0,CE,PM2,gray
2019-05-05,24,CEPM2,89.0,CE,PM2,gray
2019-05-06,1,CEPM2,90.0,CE,PM2,gray
2019-05-06,2,CEPM2,89.0,CE,PM2,gray
2019-05-06,3,CEPM2,89.0,CE,PM2,gray
2019-05-06,4,CEPM2,89.0,CE,PM2,gray
2019-05-06,5,CEPM2,90.0,CE,PM2,gray
2019-05-06,6,CEPM2,90.0,CE,PM2,gray
2019-05-06,7,CEPM2,90.0,CE,PM2,gray
2019-05-06,8,CEPM2,89.0,CE,PM2,gray
2019-05-06,9,CEPM2,90.0,CE,PM2,gray
2019-05-06,10,CEPM2,89.0,CE,PM2,gray
2019-05-06,11,CEPM2,89.0,CE,PM2,gray
2019-05-06,12,CEPM2,88.0,CE,PM2,gray
2019-05-06,13,CEPM2,88.0,CE,PM2,gray
2019-05-06,14,CEPM2,87.0,CE,PM2,gray
2019-05-06,15,CEPM2,86.0,CE,PM2,gray
2019-05-06,16,CEPM2,87.0,CE,PM2,gray
2019-05-06,17,CEPM2,86.0,CE,PM2,gray
2019-05-06,18,CEPM2,87.0,CE,PM2,gray
2019-05-06,19,CEPM2,88.0,CE,PM2,gray
2019-05-06,20,CEPM2,89.0,CE,PM2,gray
2019-05-06,21,CEPM2,90.0,CE,PM2,gray
2019-05-06,22,CEPM2,91.0,CE,PM2,gray
2019-05-06,23,CEPM2,92.0,CE,PM2,gray
2019-05-06,24,CEPM2,92.0,CE,PM2,gray
2019-05-07,1,CEPM2,92.0,CE,PM2,gray
2019-05-07,2,CEPM2,92.0,CE,PM2,gray
2019-05-07,3,CEPM2,92.0,CE,PM2,gray
2019-05-07,4,CEPM2,92.0,CE,PM2,gray
2019-05-07,5,CEPM2,91.0,CE,PM2,gray
2019-05-07,6,CEPM2,90.0,CE,PM2,gray
2019-05-07,7,CEPM2,90.0,CE,PM2,gray
2019-05-07,8,CEPM2,89.0,CE,PM2,gray
2019-05-07,9,CEPM2,88.0,CE,PM2,gray
2019-05-07,10,CEPM2,89.0,CE,PM2,gray
2019-05-07,11,CEPM2,90.0,CE,PM2,gray
2019-05-07,12,CEPM2,92.0,CE,PM2,gray
2019-05-07,13,CEPM2,94.0,CE,PM2,gray
2019-05-07,14,CEPM2,94.0,CE,PM2,gray
2019-05-07,15,CEPM2,94.0,CE,PM2,gray
2019-05-07,16,CEPM2,93.0,CE,PM2,gray
2019-05-07,17,CEPM2,93.0,CE,PM2,gray
2019-05-07,18,CEPM2,93.0,CE,PM2,gray
2019-05-07,19,CEPM2,92.0,CE,PM2,gray
2019-05-07,20,CEPM2,90.0,CE,PM2,gray
2019-05-07,21,CEPM2,89.0,CE,PM2,gray
2019-05-07,22,CEPM2,89.0,CE,PM2,gray
2019-05-07,23,CEPM2,88.0,CE,PM2,gray
2019-05-07,24,CEPM2,89.0,CE,PM2,gray
2019-05-08,1,CEPM2,88.0,CE,PM2,gray
2019-05-08,2,CEPM2,88.0,CE,PM2,gray
2019-05-08,3,CEPM2,89.0,CE,PM2,gray
2019-05-08,4,CEPM2,89.0,CE,PM2,gray
2019-05-08,5,CEPM2,89.0,CE,PM2,gray
2019-05-08,6,CEPM2,89.0,CE,PM2,gray
2019-05-08,7,CEPM2,87.0,CE,PM2,gray
2019-05-08,8,CEPM2,87.0,CE,PM2,gray
2019-05-08,9,CEPM2,87.0,CE,PM2,gray
2019-05-08,10,CEPM2,86.0,CE,PM2,gray
2019-05-08,11,CEPM2,84.0,CE,PM2,gray
2019-05-08,12,CEPM2,81.0,CE,PM2,gray
2019-05-08,13,CEPM2,79.0,CE,PM2,gray
2019-05-08,14,CEPM2,79.0,CE,PM2,gray
2019-05-08,15,CEPM2,79.0,CE,PM2,gray
2019-05-08,16,CEPM2,79.0,CE,PM2,gray
2019-05-08,17,CEPM2,80.0,CE,PM2,gray
2019-05-08,18,CEPM2,80.0,CE,PM2,gray
2019-05-08,19,CEPM2,80.0,CE,PM2,gray
2019-05-08,20,CEPM2,81.0,CE,PM2,gray
2019-05-08,21,CEPM2,81.0,CE,PM2,gray
2019-05-08,22,CEPM2,79.0,CE,PM2,gray
2019-05-08,23,CEPM2,78.0,CE,PM2,gray
2019-05-08,24,CEPM2,78.0,CE,PM2,gray
2019-05-09,1,CEPM2,78.0,CE,PM2,gray
2019-05-09,2,CEPM2,79.0,CE,PM2,gray
2019-05-09,3,CEPM2,78.0,CE,PM2,gray
2019-05-09,4,CEPM2,79.0,CE,PM2,gray
2019-05-09,5,CEPM2,80.0,CE,PM2,gray
2019-05-09,6,CEPM2,80.0,CE,PM2,gray
2019-05-09,7,CEPM2,81.0,CE,PM2,gray
2019-05-09,8,CEPM2,81.0,CE,PM2,gray
2019-05-09,9,CEPM2,81.0,CE,PM2,gray
2019-05-09,10,CEPM2,82.0,CE,PM2,gray
2019-05-09,11,CEPM2,83.0,CE,PM2,gray
2019-05-09,12,CEPM2,82.0,CE,PM2,gray
2019-05-09,13,CEPM2,81.0,CE,PM2,gray
2019-05-09,14,CEPM2,80.0,CE,PM2,gray
2019-05-09,15,CEPM2,80.0,CE,PM2,gray
2019-05-09,16,CEPM2,79.0,CE,PM2,gray
2019-05-09,17,CEPM2,79.0,CE,PM2,gray
2019-05-09,18,CEPM2,78.0,CE,PM2,gray
2019-05-09,19,CEPM2,78.0,CE,PM2,gray
2019-05-09,20,CEPM2,78.0,CE,PM2,gray
2019-05-09,21,CEPM2,78.0,CE,PM2,gray
2019-05-09,22,CEPM2,78.0,CE,PM2,gray
2019-05-09,23,CEPM2,79.0,CE,PM2,gray
2019-05-09,24,CEPM2,80.0,CE,PM2,gray
2019-05-10,1,CEPM2,80.0,CE,PM2,gray
2019-05-10,2,CEPM2,79.0,CE,PM2,gray
2019-05-10,3,CEPM2,78.0,CE,PM2,gray
2019-05-10,4,CEPM2,76.0,CE,PM2,gray
2019-05-10,5,CEPM2,74.0,CE,PM2,gray
2019-05-10,6,CEPM2,75.0,CE,PM2,gray
2019-05-10,7,CEPM2,77.0,CE,PM2,gray
2019-05-10,8,CEPM2,77.0,CE,PM2,gray
2019-05-10,9,CEPM2,78.0,CE,PM2,gray
2019-05-10,10,CEPM2,79.0,CE,PM2,gray
2019-05-10,11,CEPM2,79.0,CE,PM2,gray
2019-05-10,12,CEPM2,78.0,CE,PM2,gray
2019-05-10,13,CEPM2,79.0,CE,PM2,gray
2019-05-10,14,CEPM2,79.0,CE,PM2,gray
2019-05-10,15,CEPM2,78.0,CE,PM2,gray
2019-05-10,16,CEPM2,79.0,CE,PM2,gray
2019-05-10,17,CEPM2,81.0,CE,PM2,gray
2019-05-10,18,CEPM2,84.0,CE,PM2,gray
2019-05-10,19,CEPM2,86.0,CE,PM2,gray
2019-05-10,20,CEPM2,87.0,CE,PM2,gray
2019-05-10,21,CEPM2,88.0,CE,PM2,gray
2019-05-10,22,CEPM2,89.0,CE,PM2,gray
2019-05-10,23,CEPM2,90.0,CE,PM2,gray
2019-05-10,24,CEPM2,92.0,CE,PM2,gray
2019-05-11,1,CEPM2,93.0,CE,PM2,gray
2019-05-11,2,CEPM2,94.0,CE,PM2,gray
2019-05-11,3,CEPM2,96.0,CE,PM2,gray
2019-05-11,4,CEPM2,99.0,CE,PM2,gray
2019-05-11,5,CEPM2,102.0,CE,PM2,gray
2019-05-11,6,CEPM2,102.0,CE,PM2,gray
2019-05-11,7,CEPM2,102.0,CE,PM2,gray
2019-05-11,8,CEPM2,102.0,CE,PM2,gray
2019-05-11,9,CEPM2,104.0,CE,PM2,gray
2019-05-11,10,CEPM2,107.0,CE,PM2,gray
2019-05-11,11,CEPM2,108.0,CE,PM2,gray
2019-05-11,12,CEPM2,108.0,CE,PM2,gray
2019-05-11,13,CEPM2,108.0,CE,PM2,gray
2019-05-11,14,CEPM2,107.0,CE,PM2,gray
2019-05-11,15,CEPM2,108.0,CE,PM2,gray
2019-05-11,16,CEPM2,108.0,CE,PM2,gray
2019-05-11,17,CEPM2,109.0,CE,PM2,gray
2019-05-11,18,CEPM2,108.0,CE,PM2,gray
2019-05-11,19,CEPM2,107.0,CE,PM2,gray
2019-05-11,20,CEPM2,107.0,CE,PM2,gray
2019-05-11,21,CEPM2,110.0,CE,PM2,gray
2019-05-11,22,CEPM2,114.0,CE,PM2,gray
2019-05-11,23,CEPM2,117.0,CE,PM2,gray
2019-05-11,24,CEPM2,119.0,CE,PM2,gray
2019-05-12,1,CEPM2,122.0,CE,PM2,gray
2019-05-12,2,CEPM2,124.0,CE,PM2,gray
2019-05-12,3,CEPM2,127.0,CE,PM2,gray
2019-05-12,4,CEPM2,128.0,CE,PM2,gray
2019-05-12,5,CEPM2,131.0,CE,PM2,gray
2019-05-12,6,CEPM2,132.0,CE,PM2,gray
2019-05-12,7,CEPM2,132.0,CE,PM2,gray
2019-05-12,8,CEPM2,134.0,CE,PM2,gray
2019-05-12,9,CEPM2,135.0,CE,PM2,gray
2019-05-12,10,CEPM2,135.0,CE,PM2,gray
2019-05-12,11,CEPM2,136.0,CE,PM2,gray
2019-05-12,12,CEPM2,138.0,CE,PM2,gray
2019-05-12,13,CEPM2,139.0,CE,PM2,gray
2019-05-12,14,CEPM2,139.0,CE,PM2,gray
2019-05-12,15,CEPM2,139.0,CE,PM2,gray
2019-05-12,16,CEPM2,139.0,CE,PM2,gray
2019-05-12,17,CEPM2,141.0,CE,PM2,gray
2019-05-12,18,CEPM2,141.0,CE,PM2,gray
2019-05-12,19,CEPM2,143.0,CE,PM2,gray
2019-05-12,20,CEPM2,144.0,CE,PM2,gray
2019-05-12,21,CEPM2,141.0,CE,PM2,gray
2019-05-12,22,CEPM2,138.0,CE,PM2,gray
2019-05-12,23,CEPM2,136.0,CE,PM2,gray
2019-05-12,24,CEPM2,134.0,CE,PM2,gray
2019-05-13,1,CEPM2,132.0,CE,PM2,gray
2019-05-13,2,CEPM2,131.0,CE,PM2,gray
2019-05-13,3,CEPM2,130.0,CE,PM2,gray
2019-05-13,4,CEPM2,128.0,CE,PM2,gray
2019-05-13,5,CEPM2,127.0,CE,PM2,gray
2019-05-13,6,CEPM2,127.0,CE,PM2,gray
2019-05-13,7,CEPM2,126.0,CE,PM2,gray
2019-05-13,8,CEPM2,126.0,CE,PM2,gray
2019-05-13,9,CEPM2,125.0,CE,PM2,gray
2019-05-13,10,CEPM2,125.0,CE,PM2,gray
2019-05-13,11,CEPM2,125.0,CE,PM2,gray
2019-05-13,12,CEPM2,124.0,CE,PM2,gray
2019-05-13,13,CEPM2,125.0,CE,PM2,gray
2019-05-13,14,CEPM2,126.0,CE,PM2,gray
2019-05-13,15,CEPM2,128.0,CE,PM2,gray
2019-05-13,16,CEPM2,130.0,CE,PM2,gray
2019-05-13,17,CEPM2,132.0,CE,PM2,gray
